Session_ID,Timestamp,Source_Log,Vehicle_Speed_kmh,Speed_mps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Altitude_m,Road_Grade_pct,Heading_deg,Pitch_deg,Roll_deg,Aero_Force_N,Rolling_Resistance_N,Grade_Force_N,Inertial_Force_N,Estimated_Road_Load_N,Estimated_Wheel_Power_kW,Estimated_Wheel_Torque_Nm,Estimated_Motor_Torque_Nm,Battery_Voltage_V,Battery_Current_A,Battery_Power_kW,Available_Charge_Power_kW,Available_Discharge_Power_kW,Battery_SOC_pct,SOC_Display_pct,Battery_SOH_pct,Battery_Max_Temp_C,Battery_Min_Temp_C,Battery_Temp_C,Battery_Temp_Spread_C,Max_Cell_Voltage_V,Min_Cell_Voltage_V,Cell_Voltage_Spread_V,Ambient_Temp_C,Distance_Total_km,Distance_Trip_km,TPMS_FL,TPMS_FR,TPMS_RL,TPMS_RR,TPMS_Avg,Latitude_deg,Longitude_deg,Drive_Context,Estimated_Powertrain_Efficiency_pct,Data_Quality_Flag,Battery_Power_Calculated_kW,TPMS_Avg_Calculated,Cal_cell_voltage_spread,Cell_Spread_Difference,Battery_Temp_Spread_Calculated_C,Battery_Temp_Spread_Difference,Speed_Calculated_mps,Speed_Difference_mps,Driving_Mode,Driving_Behaviour,Road_Load_Calculated_N,Road_Load_Difference_N,Dominant_Road_Load_Component,SOC_State,Battery_Temp_State,Cell_Voltage_Balance_State
EV6_6429D341,2023-03-28 05:20:35+00:00,00000200-6429D341,7.3184,2.0329,-0.7985,0.7908,10.0689,110.72,0.8256,344.94,2.32,1.32,1.591,229.5462,157.9295,-1557.0153,-1167.9486,-2.3743,-362.0641,-44.1542,778.0,-10.4,-8.0912,74.42,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,-3.5,8417.0,88991.4,34.2,33.6,34.6,33.6,34.0,56.1021,10.143,Urban,,OK,-8.09,34.0,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.0328888888888885,1.1111111111627991e-05,Crawl,Braking,-1167.9486000000002,2.2737367544323206e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:20:40+00:00,00000200-6429D341,4.1364,1.149,0.1658,0.5485,10.0026,111.82,0.8256,343.6,1.76,0.18,0.5082,229.5462,157.9295,323.3418,711.3258,0.8173,220.511,26.8916,774.5,6.4,4.9568,74.42,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.02,4.0,0.02,-3.5,8417.0,89022.4,34.2,33.6,34.6,33.6,34.0,56.1023,10.1429,Stop_or_Crawl,16.4887,OK,4.96,34.0,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,1.149,0.0,Crawl,Coasting,711.3256999999999,0.00010000000008858478,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:20:45+00:00,00000200-6429D341,2.6162,0.7267,-1.3342,0.6352,10.023,111.85,2.1887,342.75,-1.3,0.225,0.2033,229.499,418.5855,-2601.6582,-1953.3703,-1.4196,-605.5448,-73.8469,778.4,-9.9,-7.7062,74.42,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,-3.5,8417.0,89043.5,34.2,33.6,34.6,33.6,34.0,56.1025,10.1428,Stop_or_Crawl,,OK,-7.71,34.0,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,0.7267222222222223,-2.2222222222256786e-05,Crawl,Braking,-1953.3703999999998,9.999999974752427e-05,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:20:50+00:00,00000200-6429D341,0.014,0.0039,0.0796000000000001,0.2583999999999999,10.0378,111.6,2.1887,342.8,-0.6,0.0,0.0,229.499,418.5855,0.0,648.0846,0.0025,200.9062,24.5008,774.0666666666666,9.999999999999998,,74.58333333333333,249.3,92.0,,,,,0.0,,4.013333333333334,4.0,,,8417.0,89051.0,34.2,33.6,34.6,33.6,,56.1025,10.1428,Stop_or_Crawl,,OK,7.74,34.0,0.013333333333334,,,,0.0038888888888888,1.1111111111111044e-05,Crawl,Coasting,648.0845,9.999999997489795e-05,Grade_Force_N,Very High,Cold,Unknown
EV6_6429D341,2023-03-28 05:21:05+00:00,00000200-6429D341,1.885,0.5236,1.4934,-0.1184,10.0526,111.5,2.1887,343.8,-0.1,0.0,0.1055,229.499,418.5855,2912.1711,3560.3612,1.8642,1103.712,134.599,769.7333333333333,29.9,,74.74666666666667,249.3,92.0,,,,,0.0,,3.986666666666667,3.98,,,8417.0,89056.0,34.2,33.6,34.6,33.6,,56.1025,10.1428,Stop_or_Crawl,,OK,23.02,34.0,0.0066666666666668,,,,0.5236111111111111,-1.1111111111183902e-05,Crawl,Accelerating,3560.3611,9.999999974752427e-05,Inertial_Force_N,Very High,Cold,Unknown
EV6_6429D341,2023-03-28 05:21:10+00:00,00000200-6429D341,7.2372,2.0103,1.6607,-0.3087,10.1071,111.72,0.9418,96.72,0.5,0.8,1.5559,229.5438,180.1521,3238.3929,3649.6446,7.337,1131.3898,137.9744,765.4,49.8,38.1169,74.91,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,3.96,3.96,0.0,,8417.0,89068.2,34.2,33.6,34.6,33.6,34.0,56.1026,10.1428,Urban,19.2487,OK,38.12,34.0,0.0,0.0,1.0,0.0,2.010333333333333,-3.333333333310762e-05,Crawl,Accelerating,3649.6447,-9.999999974752427e-05,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:15+00:00,00000200-6429D341,13.1372,3.6492,-0.2526,0.8827,10.0434,112.54,1.233,41.1,0.22,1.78,5.1266,229.5366,235.8454,-492.4745,-21.9659,-0.0802,-6.8094,-0.8304,766.7,35.6,27.2945,74.91,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,3.96,3.96,0.0,,8417.0,89122.4,34.2,33.6,34.6,33.6,34.0,56.103,10.1434,Urban,-0.2937,OK,27.29,34.0,0.0,0.0,1.0,0.0,3.649222222222222,-2.2222222221923715e-05,City,Coasting,-21.965899999999976,-2.4868995751603507e-14,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:20+00:00,00000200-6429D341,9.9814,2.7726,-0.9725,0.93,10.02,112.88,2.1887,41.4,-0.18,2.02,2.9594,229.499,418.5855,-1896.375,-1245.331,-3.4528,-386.0526,-47.0796,779.0,-12.8,-9.9712,74.91,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,,8417.0,89182.2,35.0,33.6,34.6,33.6,34.2,56.1034,10.144,Urban,,OK,-9.97,34.2,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.772611111111112,-1.1111111111183902e-05,Crawl,Braking,-1245.3310999999999,9.999999997489795e-05,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:25+00:00,00000200-6429D341,6.116,1.6989,-1.0,0.9668,10.0281,112.96,2.4526,43.02,-0.32,2.52,1.1111,229.485,469.0218,-1950.0,-1250.3821,-2.1243,-387.6185,-47.2705,777.0,-2.3,-1.7871,74.91,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8417.0,89224.6,35.0,33.6,34.6,33.6,34.2,56.1037,10.1444,Urban,,OK,-1.79,34.2,0.0,0.0,1.0,0.0,1.698888888888889,1.1111111111405949e-05,Crawl,Braking,-1250.3821,0.0,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:30+00:00,00000200-6429D341,2.3358,0.6488,-0.7092,1.0102,10.0332,113.0,2.4526,46.06,-0.58,2.68,0.1621,229.485,469.0218,-1382.9082,-684.2393,-0.444,-212.1142,-25.8676,775.8,4.2,3.2584,74.91,249.3,92.0,94.5,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8417.0,89249.6,35.0,33.6,34.6,33.6,34.2,56.1038,10.1447,Stop_or_Crawl,-13.6252,OK,3.26,34.2,0.0,0.0,1.0,0.0,0.6488333333333333,-3.333333333321864e-05,Crawl,Braking,-684.2393000000001,1.1368683772161603e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:35+00:00,00000200-6429D341,0.522,0.145,0.2763,0.9671,10.0592,113.15,1.233,46.4,-0.45,2.8,0.0081,229.5366,235.8454,538.8158,1004.2059,0.1456,311.3038,37.9639,775.1,7.7,5.9683,75.15,249.3,92.0,,,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8417.0,89258.5,35.0,33.6,34.6,33.6,,56.1039,10.1447,Stop_or_Crawl,2.4397,OK,5.97,34.2,0.0,0.0,1.0,0.0,0.145,0.0,Crawl,Coasting,1004.2058999999999,1.1368683772161603e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:40+00:00,00000200-6429D341,3.6308,1.0086,0.926,0.9668,10.0842,113.58,0.9418,46.1,-0.16,2.86,0.3916,229.5438,180.1521,1805.7398,2215.8273,2.2348,686.9065,83.7691,770.9,26.6,20.5059,75.39,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,,8417.0,89266.2,35.0,33.6,34.6,33.6,34.2,56.1039,10.1448,Stop_or_Crawl,10.8982,OK,20.51,34.2,0.0,0.0,1.0,0.0,1.0085555555555554,4.444444444451357e-05,Crawl,Accelerating,2215.8273,0.0,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:45+00:00,00000200-6429D341,8.8558,2.4599,0.465,1.14,9.975,113.58,0.0,44.32,-0.6,3.02,2.3296,229.554,0.0,906.75,1138.6336,2.801,352.9764,43.0459,768.9,32.2,24.7586,75.39,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,3.98,0.02,,8417.0,89294.2,35.0,33.6,34.6,33.6,34.2,56.1041,10.1452,Urban,11.3132,OK,24.76,34.2,0.02,-1.7347234759768068e-17,1.0,0.0,2.4599444444444445,-4.444444444429152e-05,Crawl,Coasting,1138.6336000000001,-2.2737367544323206e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:50+00:00,00000200-6429D341,10.9566,3.0435,0.1633,1.1327,10.1327,113.5,-0.5257,38.26,-0.24,2.56,3.566,229.5508,-100.5644,318.3673,450.9198,1.3724,139.7851,17.047,771.2,20.6,15.8867,75.39,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,,8417.0,89345.2,35.0,33.6,34.6,33.6,34.2,56.1045,10.1457,Urban,8.6385,OK,15.89,34.2,0.0,0.0,1.0,0.0,3.0435,0.0,City,Coasting,450.91970000000003,9.999999997489795e-05,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:21:55+00:00,00000200-6429D341,12.4502,3.4584,0.0842,0.7959,10.0612,113.375,-0.7229,36.5,-0.45,2.55,4.6045,229.548,-138.2792,164.1582,260.0315,0.8993,80.6098,9.8305,770.7,22.5,17.3408,75.39,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,,8417.0,89408.5,35.0,33.6,34.6,33.6,34.2,56.1049,10.1463,Urban,5.186,OK,17.34,34.2,0.0,0.0,1.0,0.0,3.458388888888889,1.1111111111183902e-05,City,Coasting,260.0315,0.0,Rolling_Resistance_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:00+00:00,00000200-6429D341,12.9148,3.5874,-0.3316,0.9184,10.0485,112.78,-3.3171,38.12,-0.66,2.32,4.9545,229.4278,-634.2005,-646.6837,-1046.5018,-3.7543,-324.4156,-39.5629,775.5,2.7,2.0939,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,,8417.0,89470.4,34.6,33.6,34.6,33.6,34.1,56.1053,10.1469,Urban,-179.2997,OK,2.09,34.1,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,3.5874444444444444,-4.444444444429152e-05,City,Coasting,-1046.5019000000002,0.00010000000020227162,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:05+00:00,00000200-6429D341,13.1932,3.6648,-0.1225,0.91,10.025,111.98,-4.3659,38.26,-0.74,2.28,5.1704,229.3355,-834.3772,-238.875,-838.7463,-3.0738,-260.0113,-31.7087,770.8,22.1,17.0347,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,,8417.0,89535.2,34.6,33.6,34.6,33.6,34.1,56.1058,10.1475,Urban,-18.0445,OK,17.03,34.1,0.0,0.0,1.0,0.0,3.664777777777777,2.222222222281189e-05,City,Coasting,-838.7463,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:10+00:00,00000200-6429D341,12.3278,3.4244,-0.9082,1.0153,10.023,110.8,-6.8917,38.46,-1.12,2.4,4.5144,229.0108,-1315.2358,-1770.9184,-2852.629,-9.7685,-884.315,-107.8433,779.1,-13.3,-10.362,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.04,0.0,-3.0,8417.0,89599.6,34.6,33.6,34.6,33.6,34.1,56.1063,10.1482,Urban,,OK,-10.36,34.1,0.0,0.0,1.0,0.0,3.4243888888888887,1.1111111111183902e-05,City,Braking,-2852.629,0.0,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:15+00:00,00000200-6429D341,10.663,2.9619,-0.3801,0.8878,10.051,109.7,-6.8917,38.4,-1.0,2.08,3.3774,229.0108,-1315.2358,-741.199,-1824.0466,-5.4027,-565.4544,-68.9579,773.0,15.7,12.1361,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8417.0,89654.2,34.6,33.6,34.6,33.6,34.1,56.1067,10.1488,Urban,-44.5178,OK,12.14,34.1,0.0,0.0,1.0,0.0,2.9619444444444443,-4.444444444429152e-05,City,Coasting,-1824.0466000000001,2.2737367544323206e-13,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:20+00:00,00000200-6429D341,9.5848,2.6624,-0.5969,0.9056,10.0638,108.62,-6.8917,38.26,-1.08,1.98,2.7289,229.0108,-1315.2358,-1164.0306,-2247.5267,-5.9839,-696.7333,-84.9675,779.0,-10.1,-7.8679,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.04,0.0,-3.0,8417.0,89705.2,34.6,33.6,34.2,33.6,34.0,56.107,10.1493,Urban,,OK,-7.87,34.0,0.0,0.0,1.0,0.0,2.662444444444444,-4.444444444429152e-05,Crawl,Braking,-2247.5267,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:25+00:00,00000200-6429D341,7.0898,1.9694,-0.8475,0.92,10.0175,107.5667,-6.8917,38.56,-1.26,2.14,1.4931,229.0108,-1315.2358,-1652.625,-2737.3569,-5.3909,-848.5806,-103.4854,782.3,-24.2,-18.9317,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.06,4.06,0.0,-3.0,8417.0,89750.0,34.6,33.6,34.2,33.6,34.0,56.1074,10.1498,Urban,,OK,-18.93,34.0,0.0,0.0,1.0,0.0,1.9693888888888889,1.1111111111183902e-05,Crawl,Braking,-2737.3568999999998,-4.547473508864641e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:30+00:00,00000200-6429D341,7.6692,2.1303,0.5128,0.8597,10.0765,106.85,-7.4276,38.54,-0.9,2.3,1.7471,228.9234,-1416.9506,999.8724,-186.4076,-0.3971,-57.7864,-7.0471,770.4,28.7,22.1105,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,,8417.0,89785.0,34.6,33.6,34.2,33.6,34.0,56.1076,10.1501,Urban,-1.796,OK,22.11,34.0,0.0,0.0,1.0,0.0,2.130333333333333,-3.333333333310762e-05,Crawl,Accelerating,-186.40769999999998,9.999999997489795e-05,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:35+00:00,00000200-6429D341,10.783,2.9953,0.0944,0.8801,10.0944,106.04,-6.7282,38.16,-0.9,2.2,3.4539,229.0362,-1284.1699,184.0561,-867.6238,-2.5988,-268.9634,-32.8004,771.6,20.2,15.5863,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.0,0.02,,8417.0,89831.4,34.6,33.6,34.2,33.6,34.0,56.1079,10.1505,Urban,-16.6734,OK,15.59,34.0,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,2.995277777777777,2.2222222222367805e-05,City,Coasting,-867.6237000000001,-9.999999986121111e-05,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:40+00:00,00000200-6429D341,12.1514,3.3754,-0.2602,0.9082,10.0867,104.96,-6.7282,38.34,-1.08,2.3,4.3861,229.0362,-1284.1699,-507.398,-1558.1456,-5.2593,-483.0251,-58.9055,772.2,13.2,10.193,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8417.6,89890.0,34.6,33.6,34.6,33.6,34.1,56.1083,10.1511,Urban,-51.5974,OK,10.19,34.1,0.0,0.0,1.0,0.0,3.3753888888888888,1.1111111111183902e-05,City,Coasting,-1558.1456000000003,2.2737367544323206e-13,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:45+00:00,00000200-6429D341,12.1278,3.3688,-0.2806,0.9107,10.1046,103.68,-6.7282,38.34,-1.14,2.1,4.3691,229.0362,-1284.1699,-547.1939,-1597.9585,-5.3833,-495.3671,-60.4106,773.0,5.0,3.865,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,-3.0,8418.0,89951.0,34.6,33.6,34.6,34.0,34.2,56.1088,10.1517,Urban,-139.2822,OK,3.86,34.2,0.0,0.0,1.0,0.0,3.3688333333333333,-3.333333333355171e-05,City,Coasting,-1597.9585,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:50+00:00,00000200-6429D341,13.1915,3.6643,0.1225,0.83,10.02,102.55,-6.3993,38.175,-0.875,2.075,5.1691,229.0854,-1221.6481,238.875,-748.5186,-2.7428,-232.0408,-28.2977,766.5,31.5,24.1447,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,-3.0,8418.0,90013.0,34.6,33.6,34.6,34.0,34.2,56.1092,10.1523,Urban,-11.3598,OK,24.14,34.2,0.0,0.0,1.0,0.0,3.664305555555556,-5.555555555591951e-06,City,Coasting,-748.5186000000001,1.1368683772161603e-13,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:22:55+00:00,00000200-6429D341,14.265,3.9625,-0.4515,0.875,10.0638,101.18,-6.9148,38.24,-1.08,2.08,6.0446,229.0072,-1319.6206,-880.4847,-1965.0535,-7.7865,-609.1666,-74.2886,772.3,2.9,2.2397,76.37,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,-2.5,8418.0,90082.8,34.6,33.6,34.6,34.0,34.2,56.1097,10.153,Urban,-347.6639,OK,2.24,34.2,0.0,0.0,1.0,0.0,3.9625,0.0,City,Coasting,-1965.0535,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:00+00:00,00000200-6429D341,13.5784,3.7718,-0.3469,0.9337,10.0204,99.78,-7.4236,38.3,-1.02,2.16,5.4768,228.9241,-1416.1921,-676.5306,-1858.3218,-7.0092,-576.0798,-70.2536,772.7,2.1,1.6227,76.37,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,,8418.0,90152.0,34.6,33.6,34.0,34.0,34.05,56.1102,10.1537,Urban,-431.9533,OK,1.62,34.05,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,3.771777777777778,2.2222222221923715e-05,City,Coasting,-1858.3218,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:05+00:00,00000200-6429D341,13.7068,3.8074,-0.3291,0.8852,10.023,98.6,-7.4236,38.14,-0.94,2.18,5.5808,228.9241,-1416.1921,-641.7092,-1823.3963,-6.9425,-565.2529,-68.9333,770.0,13.4,10.318,76.37,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8418.0,90220.2,34.6,33.6,34.0,33.6,33.95,56.1107,10.1544,Urban,-67.2851,OK,10.32,33.95,0.0,0.0,1.0,0.0,3.807444444444444,-4.444444444429152e-05,City,Coasting,-1823.3963999999999,9.999999974752427e-05,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:10+00:00,00000200-6429D341,12.3182,3.4217,-0.8625,0.975,9.99,97.24,-7.9492,38.32,-1.12,2.38,4.5074,228.8321,-1515.8629,-1681.875,-2964.3984,-10.1433,-918.9635,-112.0687,776.5,-14.4,-11.1816,76.37,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.06,4.04,0.02,,8418.0,90286.6,34.6,33.6,34.0,33.6,33.95,56.1111,10.1551,Urban,,OK,-11.18,33.95,0.0199999999999995,4.2674197509029455e-16,1.0,0.0,3.421722222222222,-2.2222222221923715e-05,City,Braking,-2964.3984,0.0,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:15+00:00,00000200-6429D341,10.2726,2.8535,-0.75,0.8546,10.0459,96.1,-7.9902,38.7,-1.14,2.22,3.1346,228.8247,-1523.627,-1462.5,-2754.1676,-7.859,-853.792,-104.121,773.0,1.7,1.3141,76.37,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,,8418.0,90342.0,34.6,33.6,34.0,33.6,33.95,56.1115,10.1556,Urban,-598.0532,OK,1.31,33.95,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,2.8535,0.0,City,Braking,-2754.1677,9.999999974752427e-05,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:20+00:00,00000200-6429D341,6.6844,1.8568,-1.5383,0.9821,9.9515,95.1,-7.9902,42.16,-1.44,2.44,1.3272,228.8247,-1523.627,-2999.6173,-4293.0924,-7.9713,-1330.8586,-162.2998,777.8,-17.5,-13.6115,75.88,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.06,4.06,0.0,,8418.0,90387.6,34.6,33.6,34.2,33.6,34.0,56.1118,10.1561,Urban,,OK,-13.61,34.0,0.0,0.0,1.0,0.0,1.8567777777777776,2.222222222214576e-05,Crawl,Braking,-4293.0923999999995,-9.094947017729282e-13,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:25+00:00,00000200-6429D341,2.1002,0.5834,-0.9158,1.0561,10.0459,94.7,-7.9902,41.56,-1.14,2.62,0.131,228.8247,-1523.627,-1785.8418,-3080.5131,-1.7971,-954.9591,-116.4584,772.7,5.6,4.3271,75.88,249.3,92.0,94.0,100.0,2.0,1.0,0.0,1.0,4.04,4.02,0.02,,8418.0,90414.2,34.6,33.6,34.2,33.6,34.0,56.112,10.1563,Stop_or_Crawl,-41.5319,OK,4.33,34.0,0.0200000000000004,-4.614364446098307e-16,1.0,0.0,0.5833888888888888,1.1111111111183902e-05,Crawl,Braking,-3080.5131,0.0,Inertial_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:23:30+00:00,00000200-6429D341,0.027,0.0075,-0.25,1.0,10.125,94.6,-7.9902,41.2,-1.0,2.8,0.0,228.8247,-1523.627,-487.5,-1782.3023,-0.0134,-552.5137,-67.3797,772.6333333333333,7.5,,76.20666666666666,249.3,91.83333333333331,,,,,0.0,,4.033333333333333,4.02,,,8418.0,90422.0,34.6,33.6,34.2,33.6,,56.112,10.1564,Stop_or_Crawl,,OK,5.79,34.0,0.0133333333333336,,,,0.0075,0.0,Crawl,Coasting,-1782.3022999999998,-2.2737367544323206e-13,Grade_Force_N,Very High,Cold,Unknown
EV6_6429D341,2023-03-28 05:24:55+00:00,00000200-6429D341,3.7295,1.036,1.3534,0.9483,10.0862,93.85,-5.8936,40.9,-0.65,2.95,0.4132,229.1564,-1125.4691,2639.2241,1743.3246,1.806,540.4306,65.9062,772.5666666666667,9.4,,76.53333333333333,249.3,91.66666666666669,,,,,0.0,,4.026666666666666,4.02,,,8418.0,90436.5,34.6,33.6,34.2,33.6,34.0,56.1121,10.1564,Stop_or_Crawl,,OK,7.26,34.0,0.0066666666666668,,,,1.035972222222222,2.777777777795976e-05,Crawl,Accelerating,1743.3246,0.0,Inertial_Force_N,Very High,Cold,Unknown
EV6_6429D341,2023-03-28 05:25:00+00:00,00000200-6429D341,7.272,2.02,0.2832,0.9515,10.051,93.5,-5.8936,39.08,-0.9,2.58,1.5709,229.1564,-1125.4691,552.1684,-342.5735,-0.692,-106.1978,-12.9509,772.5,11.3,8.7292,76.86,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8418.0,90453.2,34.6,33.6,34.2,33.6,34.0,56.1122,10.1566,Urban,-7.9274,OK,8.73,34.0,0.0,0.0,1.0,0.0,2.02,0.0,Crawl,Coasting,-342.5734,-0.00010000000003174137,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:25:05+00:00,00000200-6429D341,8.9024,2.4729,-0.3291,1.0459,10.0842,92.88,-5.8936,37.6,-1.0,2.24,2.3542,229.1564,-1125.4691,-641.7092,-1535.6677,-3.7975,-476.057,-58.0557,775.4,-2.5,-1.9385,76.86,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8418.0,90492.6,34.6,33.6,34.2,33.6,34.0,56.1125,10.157,Urban,,OK,-1.94,34.0,0.0,0.0,1.0,0.0,2.472888888888889,1.1111111111183902e-05,Crawl,Coasting,-1535.6677,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:25:10+00:00,00000200-6429D341,9.2846,2.5791,-0.3225,1.0725,9.9875,92.12,-5.8936,34.2,-0.98,2.76,2.5607,229.1564,-1125.4691,-628.875,-1522.627,-3.9269,-472.0144,-57.5627,773.4,6.3,4.8724,76.86,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.02,4.02,0.0,,8418.0,90537.6,34.6,33.6,34.2,34.0,34.1,56.1128,10.1574,Urban,-80.5953,OK,4.87,34.1,0.0,0.0,1.0,0.0,2.579055555555555,4.444444444473561e-05,Crawl,Coasting,-1522.627,0.0,Grade_Force_N,Very High,Cold,Low
EV6_6429D341,2023-03-28 05:25:15+00:00,00000200-6429D341,9.5496,2.6527,-0.1122,0.7423,10.0638,91.32,-6.0317,34.26,-0.96,2.46,2.7089,229.1376,-1151.7344,-218.8776,-1138.7655,-3.0208,-353.0173,-43.0509,769.3,25.4,19.5402,76.86,249.3,91.5,94.0,100.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,-2.5,8418.0,90585.6,34.6,33.6,34.2,34.0,34.1,56.1132,10.1579,Urban,-15.4592,OK,19.54,34.1,0.0,0.0,1.0,0.0,2.6526666666666667,3.333333333310762e-05,Crawl,Coasting,-1138.7655,0.0,Grade_Force_N,Very High,Cold,Low
